,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.42,5.55,6.17,5.26,3.5,1.76,3.84,5.86,7.81,8.99,11.63,16.71,21.11
Expenses,5.23,6.49,4.85,5.2,3.72,4.25,4.12,4.28,5.79,6.0,9.0,10.86,14.54
Operating Profit,1.19,-0.94,1.32,0.06,-0.22,-2.49,-0.28,1.58,2.02,2.99,2.63,5.85,6.57
OPM %,18.54,-16.94,21.39,1.14,-6.29,-141.48,-7.29,26.96,25.86,33.26,22.61,35.01,31.12
Other Income,0.09,0.01,-0.01,-0.09,0.88,-0.85,0.13,0.14,0.02,0.41,0.68,0.51,0.50
Interest,0.49,0.51,0.68,0.6,0.52,0.82,0.22,1.07,1.2,1.34,1.4,1.86,2.44
Depreciation,0.29,0.29,0.31,0.39,0.3,3.78,3.75,3.75,0.83,0.87,0.99,1.42,1.79
Profit before tax,0.5,-1.73,0.32,-1.02,-0.16,-7.94,-4.12,-3.1,0.01,1.19,0.92,3.08,2.84
Tax %,8.0,-0.58,0.0,8.82,6.25,13.98,84.22,30.0,-13300.0,68.91,-90.22,24.03,
Net Profit,0.45,-1.75,0.32,-0.93,-0.15,-6.83,-0.65,-2.18,1.34,0.36,1.75,2.34,2.08
EPS in Rs,1.13,-4.38,0.8,-2.33,-0.38,-17.09,-1.63,-5.46,3.06,0.75,3.13,4.19,3.69
