,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,50.0,55.0,63.0,67.0,63.0,70.0,93.0,111.0,105.0,133.0,168.0,198.0,199
Expenses,45.0,49.0,58.0,61.0,58.0,64.0,84.0,101.0,97.0,121.0,153.0,181.0,179
Operating Profit,5.0,6.0,6.0,6.0,6.0,7.0,9.0,9.0,9.0,12.0,15.0,17.0,20
OPM %,10.0,11.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,9.0,9.0,8.0,10
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
Interest,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5
Depreciation,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3
Profit before tax,1.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,6.0,8.0,9.0,10.0,12
Tax %,38.0,32.0,32.0,32.0,33.0,33.0,34.0,29.0,25.0,29.0,28.0,24.0,
Net Profit,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,7.0,7.0,9
EPS in Rs,1.42,2.6,2.69,2.91,3.04,3.44,2.17,2.82,3.19,3.64,4.49,4.93,5.70
