,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,70.0,88.0,103.0,49.0,36.0,28.0,60.0,90.0,119.0,226.0,726.0,730.0,782
Expenses,67.0,85.0,100.0,48.0,36.0,28.0,65.0,85.0,116.0,217.0,698.0,719.0,778
Operating Profit,3.0,3.0,3.0,0.0,-0.0,0.0,-5.0,5.0,4.0,9.0,28.0,11.0,4
OPM %,4.0,3.0,3.0,1.0,-1.0,2.0,-9.0,6.0,3.0,4.0,4.0,2.0,1
Other Income,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,-0.0,0.0,0.0,1.0,2
Interest,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,2.0,3.0,3.0,-0.0,0.0,1.0,-6.0,4.0,3.0,8.0,27.0,11.0,3
Tax %,52.0,30.0,31.0,-30.0,34.0,15.0,25.0,21.0,27.0,31.0,26.0,26.0,
Net Profit,1.0,2.0,2.0,-0.0,0.0,1.0,-4.0,3.0,2.0,6.0,20.0,8.0,2
EPS in Rs,0.6,1.02,1.01,-0.07,0.18,0.54,-2.23,1.86,1.03,3.09,10.93,4.33,1.16
