,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,136.0,140.0,150.0,172.0,220.0,255.0,277.0,307.0,306.0,308.0,491.0,541.0,520
Expenses,113.0,119.0,125.0,143.0,183.0,205.0,217.0,236.0,230.0,232.0,407.0,448.0,434
Operating Profit,23.0,21.0,25.0,29.0,38.0,50.0,61.0,71.0,77.0,76.0,84.0,93.0,87
OPM %,17.0,15.0,17.0,17.0,17.0,20.0,22.0,23.0,25.0,25.0,17.0,17.0,17
Other Income,2.0,4.0,3.0,2.0,5.0,3.0,9.0,16.0,11.0,9.0,9.0,12.0,8
Interest,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3
Depreciation,6.0,6.0,6.0,3.0,3.0,4.0,5.0,6.0,9.0,9.0,12.0,14.0,15
Profit before tax,18.0,17.0,22.0,28.0,39.0,48.0,63.0,80.0,78.0,75.0,78.0,88.0,76
Tax %,25.0,30.0,33.0,32.0,30.0,33.0,31.0,30.0,20.0,26.0,25.0,24.0,
Net Profit,14.0,12.0,14.0,19.0,27.0,32.0,44.0,56.0,62.0,56.0,58.0,66.0,57
EPS in Rs,4.69,4.15,4.93,6.42,9.37,11.12,14.95,19.34,21.24,19.11,19.98,22.76,19.67
