,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3873.0,3762.0,3361.0,4128.0,4895.0,3709.0,2675.0,2371.0,2384.0,2513.0,3227.0,4679.0,5431
Expenses,1820.0,1460.0,1585.0,2006.0,3710.0,1659.0,2841.0,3005.0,2341.0,2235.0,3592.0,4196.0,4799
Operating Profit,2053.0,2302.0,1775.0,2122.0,1184.0,2050.0,-167.0,-634.0,43.0,278.0,-364.0,483.0,631
OPM %,53.0,61.0,53.0,51.0,24.0,55.0,-6.0,-27.0,2.0,11.0,-11.0,10.0,12
Other Income,-606.0,-777.0,25.0,58.0,1012.0,-316.0,60.0,10.0,-157.0,17.0,137.0,3473.0,3376
Interest,1460.0,1722.0,1584.0,1658.0,1879.0,1840.0,1271.0,854.0,855.0,733.0,750.0,641.0,292
Depreciation,84.0,60.0,34.0,37.0,36.0,31.0,30.0,26.0,61.0,59.0,53.0,56.0,65
Profit before tax,-96.0,-258.0,182.0,485.0,282.0,-136.0,-1407.0,-1504.0,-1030.0,-497.0,-1031.0,3259.0,3649
Tax %,-54.0,-87.0,85.0,34.0,79.0,10.0,16.0,0.0,-1.0,4.0,-49.0,3.0,
Net Profit,-148.0,-481.0,27.0,321.0,61.0,-124.0,-1181.0,-1501.0,-1038.0,-478.0,-1539.0,3169.0,3554
EPS in Rs,-14.25,-37.09,-4.63,8.62,-2.67,-9.77,-58.56,-59.33,-36.12,-19.6,-48.43,95.24,106.71
