,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.14,1.13,1.23,1.86,1.9,1.18,1.9,3.08,4.89,4.67,4.63,3.05,3.52
Expenses,0.97,1.01,1.14,1.75,1.75,0.98,1.63,2.78,4.93,4.65,4.46,2.83,3.21
Operating Profit,0.17,0.12,0.09,0.11,0.15,0.2,0.27,0.3,-0.04,0.02,0.17,0.22,0.31
OPM %,14.91,10.62,7.32,5.91,7.89,16.95,14.21,9.74,-0.82,0.43,3.67,7.21,8.81
Other Income,0.0,0.0,-0.78,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00
Interest,0.04,0.03,0.03,0.03,0.05,0.1,0.13,0.13,0.15,0.13,0.09,0.07,0.10
Depreciation,0.07,0.05,0.05,0.07,0.06,0.07,0.08,0.11,0.1,0.08,0.08,0.09,0.08
Profit before tax,0.06,0.04,-0.77,-0.03,0.04,0.03,0.06,0.06,-0.29,-0.19,0.00,0.06,0.13
Tax %,0.0,25.0,-1.3,-33.33,25.0,33.33,16.67,16.67,-3.45,0.0,,66.67,
Net Profit,0.06,0.03,-0.78,-0.03,0.03,0.02,0.05,0.05,-0.3,-0.19,0.00,0.02,0.08
EPS in Rs,0.12,0.06,-1.54,-0.06,0.06,0.04,0.1,0.1,-0.59,-0.37,0.00,0.04,0.16
