,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,36.25,27.19,9.68,0.83,0.47,2.31,1.83,1.91,1.53,1.79,1.98,1.06,1.11
Expenses,34.68,26.4,13.84,1.94,2.35,3.89,3.29,4.52,3.26,2.97,2.62,2.34,1.89
Operating Profit,1.57,0.79,-4.16,-1.11,-1.88,-1.58,-1.46,-2.61,-1.73,-1.18,-0.64,-1.28,-0.78
OPM %,4.33,2.91,-42.98,-133.73,-400.0,-68.4,-79.78,-136.65,-113.07,-65.92,-32.32,-120.75,-70.27
Other Income,0.92,0.13,0.18,0.12,0.29,1.57,1.45,1.68,0.89,0.02,0.04,0.03,0.04
Interest,1.34,1.39,1.47,2.18,1.75,1.13,0.48,0.01,0.52,0.27,0.0,0.0,0.00
Depreciation,0.23,0.28,0.61,0.0,0.0,0.72,0.72,0.7,0.7,0.69,0.69,0.65,0.65
Profit before tax,0.92,-0.75,-6.06,-3.17,-3.34,-1.86,-1.21,-1.64,-2.06,-2.12,-1.29,-1.9,-1.39
Tax %,-107.61,28.0,9.74,38.49,-42.22,133.87,-36.36,-0.61,28.16,-20.28,-28.68,5.79,
Net Profit,1.90,-0.54,-5.47,-1.95,-4.75,0.62,-1.65,-1.65,-1.48,-2.55,-1.66,-1.79,-1.29
EPS in Rs,,-0.27,-2.69,-0.96,-2.33,0.3,-0.81,-0.81,-0.73,-1.25,-0.82,-0.88,-0.63
