,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,199.0,204.0,250.0,235.0,257.0,291.0,285.0,323.0,300.0,256.0,362.0,365.0,351
Expenses,181.0,185.0,227.0,224.0,238.0,269.0,265.0,298.0,271.0,232.0,317.0,330.0,320
Operating Profit,18.0,19.0,23.0,11.0,19.0,22.0,19.0,26.0,28.0,23.0,45.0,35.0,32
OPM %,9.0,9.0,9.0,5.0,7.0,8.0,7.0,8.0,9.0,9.0,12.0,10.0,9
Other Income,-0.0,3.0,3.0,17.0,3.0,4.0,1.0,2.0,1.0,4.0,3.0,6.0,6
Interest,10.0,9.0,11.0,13.0,13.0,14.0,12.0,13.0,11.0,10.0,12.0,14.0,17
Depreciation,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,10.0,10
Profit before tax,3.0,8.0,9.0,9.0,2.0,5.0,1.0,8.0,11.0,10.0,27.0,17.0,11
Tax %,24.0,22.0,40.0,28.0,-48.0,-35.0,-217.0,49.0,13.0,33.0,34.0,26.0,
Net Profit,2.0,6.0,6.0,7.0,3.0,6.0,3.0,4.0,9.0,7.0,18.0,12.0,9
EPS in Rs,3.04,7.93,7.08,8.14,3.16,8.1,3.25,5.11,12.37,9.19,24.03,16.46,11.39
