,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,16,13,14,14,15,13,17,18,18,21,23,27,28
Borrowings,29,30,34,36,35,39,41,44,41,47,47,40,34
Other Liabilities,15,20,18,15,18,22,18,26,26,17,15,18,14
Total Liabilities,68,72,76,74,77,84,85,97,95,94,94,94,85
Fixed Assets,25,25,25,23,26,33,33,35,33,35,33,30,29
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,43,47,51,50,51,51,52,62,62,59,61,64,56
Total Assets,68,72,76,74,77,84,85,97,95,94,94,94,85
