,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,279.0,250.0,332.0,347.0,357.0,376.0,404.0,480.0,457.0,295.0,335.0,411.0,443
Expenses,242.0,217.0,277.0,277.0,307.0,302.0,349.0,429.0,364.0,262.0,286.0,369.0,392
Operating Profit,37.0,33.0,54.0,70.0,50.0,74.0,55.0,51.0,92.0,34.0,49.0,42.0,51
OPM %,13.0,13.0,16.0,20.0,14.0,20.0,14.0,11.0,20.0,11.0,15.0,10.0,11
Other Income,5.0,32.0,5.0,14.0,21.0,12.0,2.0,9.0,29.0,22.0,41.0,36.0,51
Interest,40.0,28.0,21.0,17.0,15.0,23.0,21.0,14.0,24.0,18.0,17.0,21.0,27
Depreciation,26.0,30.0,29.0,26.0,30.0,38.0,38.0,39.0,94.0,83.0,80.0,75.0,73
Profit before tax,-24.0,7.0,9.0,42.0,26.0,24.0,-1.0,7.0,3.0,-45.0,-7.0,-18.0,2
Tax %,-0.0,-0.0,38.0,45.0,50.0,34.0,-86.0,3.0,18.0,36.0,28.0,10.0,
Net Profit,-24.0,7.0,5.0,23.0,13.0,16.0,-2.0,7.0,2.0,-29.0,-5.0,-17.0,-4
EPS in Rs,-17.26,4.89,3.92,16.51,9.22,11.36,-1.23,5.01,1.49,-20.91,-3.53,-11.88,-2.71
