,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,32.0,38.0,40.0,45.0,55.0,51.0,83.0,132.0,59.0,37.0,42.0,125.0,155
Expenses,28.0,34.0,35.0,40.0,49.0,45.0,74.0,119.0,51.0,30.0,36.0,99.0,122
Operating Profit,3.0,4.0,5.0,5.0,7.0,6.0,9.0,13.0,8.0,7.0,6.0,26.0,33
OPM %,10.0,11.0,12.0,11.0,12.0,11.0,11.0,10.0,14.0,18.0,13.0,21.0,21
Other Income,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,-2
Interest,3.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,7.0,8
Depreciation,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3
Profit before tax,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,17.0,21
Tax %,1300.0,-138.0,35.0,31.0,81.0,-3.0,16.0,26.0,49.0,-137.0,-68.0,31.0,
Net Profit,-0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,12.0,14
EPS in Rs,-2.4,2.0,1.25,1.5,1.38,2.01,2.77,4.18,0.33,0.49,0.64,11.4,13.27
