,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,55.0,57.0,63.0,66.0,68.0,22.0,25.0,29.0,32.0,28.0,3.0,0,104
Expenses,45.0,46.0,53.0,57.0,58.0,28.0,34.0,36.0,39.0,38.0,13.0,13,109
Operating Profit,10.0,10.0,10.0,10.0,9.0,-6.0,-8.0,-7.0,-7.0,-9.0,-9.0,-13,-5
OPM %,18.0,18.0,15.0,15.0,14.0,-26.0,-33.0,-24.0,-21.0,-33.0,-261.0,,-5
Other Income,0.0,0.0,0.0,0.0,0.0,-11.0,-10.0,0.0,-1.0,3.0,-10.0,-24,3
Interest,3.0,3.0,3.0,3.0,4.0,8.0,14.0,15.0,15.0,15.0,9.0,13,40
Depreciation,4.0,4.0,3.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,7.0,59,66
Profit before tax,3.0,4.0,4.0,3.0,1.0,-30.0,-40.0,-29.0,-31.0,-29.0,-35.0,-109,-108
Tax %,30.0,32.0,33.0,9.0,100.0,32.0,22.0,27.0,25.0,25.0,26.0,26,
Net Profit,2.0,3.0,2.0,2.0,0.0,-20.0,-31.0,-21.0,-23.0,-22.0,-26.0,-80,-80
EPS in Rs,0.12,0.14,0.13,0.13,0.0,-1.05,-1.59,-1.09,-1.17,-1.13,-1.31,-4.13,-4.11
