,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,22.0,35.0,35.0,41.0,49.0,49.0,44.0,45.0,45.0,49.0,50.0,50.0,47
Expenses,20.0,30.0,29.0,32.0,34.0,31.0,32.0,34.0,30.0,30.0,35.0,39.0,36
Operating Profit,2.0,5.0,5.0,9.0,15.0,18.0,12.0,11.0,15.0,19.0,15.0,11.0,12
OPM %,8.0,14.0,16.0,22.0,32.0,36.0,28.0,25.0,34.0,38.0,30.0,22.0,25
Other Income,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,9
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,6.0,10.0,10.0,14.0,21.0,25.0,18.0,18.0,23.0,25.0,20.0,18.0,20
Tax %,33.0,33.0,34.0,35.0,35.0,34.0,30.0,30.0,25.0,26.0,25.0,27.0,
Net Profit,4.0,7.0,7.0,9.0,13.0,16.0,12.0,12.0,17.0,19.0,15.0,13.0,15
EPS in Rs,8.19,13.62,14.27,19.04,28.04,33.52,25.62,25.62,35.31,39.38,31.98,26.73,30.73
