,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1008.0,1075.0,1113.0,1230.0,1351.0,1492.0,1638.0,1878.0,2049.0,2169.0,2254.0,2321.0,2412.0
Expenses,841.0,893.0,925.0,1028.0,1127.0,1241.0,1357.0,1545.0,1681.0,1768.0,1838.0,1947.0,2007.0
Operating Profit,166.0,182.0,188.0,202.0,224.0,251.0,281.0,333.0,368.0,402.0,416.0,374.0,405.0
OPM %,17.0,17.0,17.0,16.0,17.0,17.0,17.0,18.0,18.0,19.0,18.0,16.0,17.0
Other Income,16.0,30.0,40.0,39.0,32.0,31.0,42.0,21.0,8.0,3.0,9.0,22.0,37.0
Interest,1.0,1.0,2.0,2.0,2.0,3.0,5.0,8.0,11.0,14.0,15.0,13.0,12.0
Depreciation,44.0,46.0,42.0,35.0,37.0,43.0,51.0,65.0,69.0,68.0,70.0,76.0,74.0
Profit before tax,138.0,165.0,185.0,203.0,218.0,236.0,267.0,282.0,296.0,323.0,341.0,307.0,356.0
Tax %,26.0,27.0,25.0,26.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0
Net Profit,102.0,121.0,138.0,151.0,162.0,176.0,201.0,212.0,220.0,238.0,252.0,229.0,263.0
EPS in Rs,13.35,15.82,18.03,19.79,21.16,23.08,26.3,27.69,28.79,31.14,32.91,29.74,34.22
