,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6169.0,7453.0,7715.0,6978.0,6647.0,7625.0,7900.0,8033.0,7143.0,7907.0,7966.0,8713.0,7424.0
Expenses,4820.0,6110.0,5876.0,5151.0,5231.0,6497.0,6476.0,6922.0,6809.0,6885.0,6727.0,7046.0,6122.0
Operating Profit,1350.0,1342.0,1838.0,1827.0,1416.0,1128.0,1424.0,1111.0,334.0,1021.0,1239.0,1667.0,1302.0
OPM %,22.0,18.0,24.0,26.0,21.0,15.0,18.0,14.0,5.0,13.0,16.0,19.0,18.0
Other Income,100.0,-70.0,104.0,82.0,98.0,-31.0,97.0,143.0,75.0,-18.0,142.0,268.0,480.0
Interest,34.0,41.0,32.0,39.0,36.0,38.0,32.0,40.0,41.0,43.0,39.0,52.0,61.0
Depreciation,290.0,283.0,269.0,277.0,276.0,330.0,306.0,319.0,331.0,337.0,352.0,372.0,381.0
Profit before tax,1125.0,948.0,1642.0,1593.0,1201.0,728.0,1183.0,895.0,39.0,623.0,989.0,1512.0,1340.0
Tax %,29.0,-2.0,25.0,27.0,26.0,41.0,28.0,3.0,-33.0,22.0,23.0,25.0,26.0
Net Profit,804.0,968.0,1228.0,1161.0,891.0,431.0,856.0,865.0,51.0,488.0,763.0,1135.0,987.0
EPS in Rs,3.13,3.69,4.77,4.42,3.35,1.46,3.32,3.79,0.47,2.19,3.25,4.56,3.99
