,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,798.0,930.0,1100.0,1573.0,1641.0,1917.0,2185.0,2241.0,2197.0,1647.0,2159.0,2384.0,1913
Expenses,769.0,884.0,1052.0,1435.0,1518.0,1749.0,1986.0,2078.0,2023.0,1529.0,2062.0,2403.0,1971
Operating Profit,29.0,46.0,48.0,138.0,123.0,168.0,199.0,164.0,174.0,118.0,97.0,-18.0,-58
OPM %,4.0,5.0,4.0,9.0,7.0,9.0,9.0,7.0,8.0,7.0,4.0,-1.0,-3
Other Income,1.0,2.0,6.0,7.0,2.0,7.0,7.0,15.0,6.0,15.0,7.0,-4.0,-19
Interest,9.0,7.0,12.0,8.0,10.0,4.0,2.0,3.0,5.0,14.0,9.0,8.0,14
Depreciation,18.0,20.0,30.0,36.0,46.0,52.0,53.0,44.0,56.0,75.0,72.0,75.0,70
Profit before tax,3.0,21.0,11.0,101.0,69.0,118.0,151.0,132.0,118.0,43.0,23.0,-105.0,-161
Tax %,-17.0,26.0,29.0,23.0,27.0,31.0,34.0,35.0,29.0,24.0,29.0,22.0,
Net Profit,3.0,15.0,8.0,78.0,50.0,81.0,100.0,86.0,84.0,33.0,16.0,-82.0,-125
EPS in Rs,1.18,5.63,2.96,28.6,18.38,29.91,36.83,31.61,30.72,12.17,5.93,-30.21,-45.84
