,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1492.0,1861.0,2285.0,2136.0,2418.0,2958.0,3098.0,4083.0,3471.0,2768.0,4020.0,5180.0,4897
Expenses,1172.0,1459.0,1779.0,1630.0,1851.0,2229.0,2693.0,3434.0,2863.0,2508.0,3662.0,4174.0,3866
Operating Profit,320.0,402.0,506.0,506.0,567.0,729.0,405.0,649.0,608.0,260.0,358.0,1006.0,1031
OPM %,21.0,22.0,22.0,24.0,23.0,25.0,13.0,16.0,18.0,9.0,9.0,19.0,21
Other Income,116.0,20.0,17.0,17.0,22.0,37.0,34.0,-34.0,36.0,70.0,49.0,43.0,58
Interest,141.0,121.0,128.0,155.0,122.0,252.0,245.0,233.0,223.0,193.0,156.0,182.0,224
Depreciation,169.0,175.0,192.0,137.0,144.0,208.0,222.0,227.0,231.0,235.0,229.0,264.0,281
Profit before tax,125.0,126.0,203.0,230.0,324.0,306.0,-28.0,155.0,191.0,-99.0,22.0,603.0,584
Tax %,13.0,27.0,20.0,28.0,20.0,14.0,-51.0,39.0,32.0,34.0,35.0,36.0,
Net Profit,109.0,91.0,161.0,167.0,260.0,265.0,-42.0,94.0,130.0,-65.0,14.0,388.0,375
EPS in Rs,15.74,13.22,23.29,24.09,37.54,38.23,-6.09,13.64,18.79,-9.41,2.07,56.04,54.14
