,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.07,1.99,0.11,15.94,22.19,16.06,17.1,11.36,0.00,1.77,26.83,7.06,7.22
Expenses,0.36,2.16,0.29,16.6,22.21,9.56,17.51,11.93,0.27,4.21,25.1,6.29,6.31
Operating Profit,-0.29,-0.17,-0.18,-0.66,-0.02,6.5,-0.41,-0.57,-0.27,-2.44,1.73,0.77,0.91
OPM %,-414.29,-8.54,-163.64,-4.14,-0.09,40.47,-2.4,-5.02,,-137.85,6.45,10.91,12.60
Other Income,0.06,0.06,0.0,0.03,0.19,0.01,1.26,1.77,0.00,1.75,0.0,0.01,0.01
Interest,0.0,0.0,0.01,0.0,0.01,0.01,0.86,0.43,0.71,0.48,0.26,0.16,0.16
Depreciation,0.07,0.06,0.09,0.38,0.48,6.38,6.27,6.2,0.07,0.05,0.03,0.02,0.07
Profit before tax,-0.3,-0.17,-0.28,-1.01,-0.32,0.12,-6.28,-5.43,-1.05,-1.22,1.44,0.6,0.69
Tax %,36.67,17.65,35.71,29.7,25.0,83.33,-0.48,0.0,-49.52,-31.15,20.14,36.67,
Net Profit,-0.19,-0.14,-0.18,-0.71,-0.23,0.01,-6.3,-5.44,-1.57,-1.59,1.16,0.38,0.49
EPS in Rs,-0.03,-0.02,-0.03,-0.11,-0.02,0.0,-0.63,-0.54,-0.16,-0.16,0.12,0.04,0.06
