,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,276.0,343.0,402.0,368.0,389.0,420.0,464.0,574.0,540.0,366.0,584.0,866.0,816
Expenses,258.0,318.0,366.0,345.0,366.0,363.0,407.0,494.0,499.0,361.0,574.0,759.0,692
Operating Profit,17.0,26.0,36.0,22.0,24.0,57.0,57.0,80.0,42.0,5.0,10.0,107.0,124
OPM %,6.0,7.0,9.0,6.0,6.0,14.0,12.0,14.0,8.0,1.0,2.0,12.0,15
Other Income,2.0,3.0,1.0,6.0,0.0,-4.0,4.0,6.0,6.0,20.0,20.0,6.0,16
Interest,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4
Depreciation,9.0,10.0,9.0,7.0,7.0,8.0,9.0,9.0,11.0,11.0,13.0,13.0,13
Profit before tax,4.0,11.0,22.0,14.0,11.0,39.0,46.0,70.0,33.0,9.0,12.0,94.0,123
Tax %,39.0,32.0,42.0,29.0,21.0,35.0,32.0,33.0,2.0,7.0,17.0,22.0,
Net Profit,2.0,8.0,13.0,10.0,9.0,25.0,31.0,47.0,32.0,9.0,10.0,73.0,96
EPS in Rs,1.65,5.63,9.14,7.09,6.27,18.16,22.55,33.96,23.12,6.35,7.2,53.14,69.40
