,Mar 2011,Mar 2012,Mar 2013,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.99,254.79,345.34,72.28,8.03,18.84,0.83,0.85,1.08,1.52,1.73,1.2,1.58
Expenses,6.37,252.23,341.68,70.93,8.11,20.12,4.61,18.72,1.84,4.72,1.58,1.12,1.49
Operating Profit,0.62,2.56,3.66,1.35,-0.08,-1.28,-3.78,-17.87,-0.76,-3.2,0.15,0.08,0.09
OPM %,8.87,1.0,1.06,1.87,-1.0,-6.79,-455.42,-2102.35,-70.37,-210.53,8.67,6.67,5.70
Other Income,0.0,0.05,0.17,5.13,2.76,-0.06,2.88,2.68,-3.23,0.01,0.03,0.14,0.12
Interest,0.0,0.0,0.0,7.08,0.03,0.02,0.04,0.04,0.03,0.03,0.01,0.0,0.00
Depreciation,0.04,0.0,0.0,3.99,1.85,1.16,1.09,0.75,0.39,0.09,0.15,0.2,0.17
Profit before tax,0.58,2.61,3.83,-4.59,0.8,-2.52,-2.03,-15.98,-4.41,-3.31,0.02,0.02,0.04
Tax %,31.03,32.18,15.4,21.13,-80.0,-25.4,-97.54,0.0,-11.56,20.24,-1150.0,-950.0,
Net Profit,0.4,1.77,3.24,-3.62,1.43,-3.17,-4.01,-15.98,-4.93,-2.64,0.24,0.2,0.24
EPS in Rs,0.38,0.66,1.06,-1.76,0.7,-1.54,-1.95,-7.77,-2.4,-1.28,0.12,0.1,0.12
