,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,72.0,105.0,53.0,9.0,16.0,53.0,20.0,4.0,52.0,345.0,605.0,698.0,650
Expenses,88.0,132.0,35.0,10.0,15.0,43.0,11.0,7.0,89.0,337.0,590.0,672.0,616
Operating Profit,-16.0,-27.0,19.0,-0.0,1.0,10.0,8.0,-3.0,-37.0,8.0,16.0,26.0,34
OPM %,-22.0,-25.0,35.0,-5.0,7.0,19.0,43.0,-86.0,-71.0,2.0,3.0,4.0,5
Other Income,5.0,32.0,0.0,6.0,2.0,0.0,2.0,5.0,3.0,7.0,8.0,5.0,6
Interest,3.0,7.0,9.0,6.0,6.0,7.0,7.0,0.0,0.0,1.0,25.0,17.0,20
Depreciation,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,9.0,10.0,10.0,10
Profit before tax,-16.0,-4.0,7.0,-2.0,-4.0,3.0,2.0,1.0,-41.0,5.0,-11.0,3.0,10
Tax %,-0.0,-6.0,1.0,5.0,-6.0,4.0,-0.0,7.0,-24.0,330.0,-38.0,152.0,
Net Profit,-16.0,-5.0,7.0,-2.0,-4.0,3.0,2.0,1.0,-52.0,-12.0,-15.0,-2.0,7
EPS in Rs,-1.05,-1.32,1.93,-0.55,-1.23,0.71,0.63,0.17,-14.26,-3.3,-4.09,-0.5,1.97
