,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,30.56,9.2,10.8,14.58,37.33,64.09,376.49,83.1,17.53,17.78,43.84,59.33,45.98
Expenses,28.71,8.2,9.45,12.36,34.52,50.73,365.18,142.12,27.52,19.1,43.56,53.39,43.72
Operating Profit,1.85,1.0,1.35,2.22,2.81,13.36,11.31,-59.02,-9.99,-1.32,0.28,5.94,2.26
OPM %,6.05,10.87,12.5,15.23,7.53,20.85,3.0,-71.02,-56.99,-7.42,0.64,10.01,4.92
Other Income,0.0,0.01,0.0,-0.02,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.54,0.0,0.0,0.01,0.2,0.08,0.92,0.09,0.16,0.24,0.33,1.18,2.52
Depreciation,0.45,0.47,0.49,0.44,0.5,0.61,0.82,0.83,0.82,0.82,0.81,0.94,0.93
Profit before tax,0.86,0.54,0.86,1.75,2.1,12.67,9.57,-59.94,-10.97,-2.38,-0.86,3.82,-1.19
Tax %,31.4,31.48,32.56,10.29,35.24,21.47,-18.29,3.67,3.19,-49.16,-45.35,14.66,
Net Profit,0.57,0.34,0.56,1.54,1.24,9.96,11.33,-57.74,-10.62,-3.55,-1.25,3.26,-1.74
EPS in Rs,0.42,0.1,0.18,0.6,0.37,5.19,5.85,-29.55,-5.55,-1.9,-0.88,1.45,-0.94
