,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4463.0,3981.0,5029.0,3915.0,2212.0,3930.0,4791.0,5616.0,7183.0,3843.0,4631.0,8627.0,7577
Expenses,4467.0,4081.0,4921.0,3771.0,2026.0,3727.0,4525.0,5245.0,6906.0,3456.0,4096.0,7955.0,6754
Operating Profit,-4.0,-100.0,108.0,144.0,185.0,204.0,266.0,371.0,277.0,388.0,535.0,672.0,823
OPM %,-0.0,-3.0,2.0,4.0,8.0,5.0,6.0,7.0,4.0,10.0,12.0,8.0,11
Other Income,104.0,232.0,13.0,42.0,8.0,6.0,8.0,8.0,33.0,37.0,39.0,187.0,165
Interest,42.0,60.0,18.0,20.0,18.0,16.0,15.0,26.0,33.0,17.0,22.0,88.0,109
Depreciation,17.0,19.0,22.0,23.0,23.0,24.0,34.0,51.0,69.0,72.0,79.0,126.0,131
Profit before tax,41.0,53.0,80.0,142.0,153.0,169.0,225.0,302.0,208.0,336.0,472.0,645.0,748
Tax %,45.0,34.0,14.0,21.0,17.0,21.0,5.0,17.0,35.0,26.0,18.0,21.0,
Net Profit,22.0,35.0,69.0,112.0,126.0,133.0,214.0,252.0,134.0,249.0,385.0,511.0,585
EPS in Rs,0.59,1.01,1.83,3.1,3.39,3.57,5.92,6.63,2.93,6.36,10.19,13.19,14.50
