,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,34.14,49.58,67.76,56.17,29.28,37.75,36.19,26.92,41.05,31.62,122.61,33.35,30.66
Expenses,47.13,62.09,75.71,59.06,18.29,28.29,27.44,33.82,40.23,32.42,33.9,29.58,26.98
Operating Profit,-12.99,-12.51,-7.95,-2.89,10.99,9.46,8.75,-6.9,0.82,-0.8,88.71,3.77,3.68
OPM %,-38.05,-25.23,-11.73,-5.15,37.53,25.06,24.18,-25.63,2.0,-2.53,72.35,11.3,12.00
Other Income,1.53,1.92,0.33,-4.79,-37.0,-0.41,2.02,0.37,0.32,0.97,1.02,1.38,1.66
Interest,0.27,0.22,1.42,2.07,1.49,2.1,2.44,2.48,4.79,6.0,6.34,7.5,7.60
Depreciation,2.54,2.45,2.4,1.34,1.19,0.91,0.8,0.92,1.22,1.33,2.54,2.6,2.35
Profit before tax,-14.27,-13.26,-11.44,-11.09,-28.69,6.04,7.53,-9.93,-4.87,-7.16,80.85,-4.95,-4.61
Tax %,-0.35,0.45,0.7,-0.72,-0.03,-36.75,4.25,0.7,-6.98,-4.33,2.67,24.24,
Net Profit,-14.32,-13.2,-11.36,-11.17,-28.69,8.26,7.2,-9.86,-5.21,-7.46,78.69,-3.75,-4.65
EPS in Rs,-7.66,-7.06,-6.08,-5.98,-15.35,4.42,3.85,-5.28,-2.79,-3.99,42.11,-2.01,-2.49
