,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6420.0,8145.0,8778.0,9720.0,8968.0,10400.0,628.0,356.0,342.0,34.0,88.0,154.0,146
Expenses,768.0,844.0,1141.0,1777.0,1490.0,1806.0,517.0,1200.0,1274.0,503.0,25.0,64.0,67
Operating Profit,5653.0,7301.0,7637.0,7943.0,7478.0,8594.0,112.0,-844.0,-932.0,-469.0,64.0,91.0,79
OPM %,88.0,90.0,87.0,82.0,83.0,83.0,18.0,-237.0,-273.0,-1364.0,72.0,59.0,54
Other Income,15.0,3.0,12.0,-0.0,-2640.0,-3.0,984.0,-107.0,31.0,171.0,61.0,4545.0,4459
Interest,3456.0,4676.0,5055.0,5658.0,5736.0,6650.0,1.0,6.0,3.0,10.0,0.0,0.0,7
Depreciation,38.0,34.0,31.0,-61.0,62.0,149.0,13.0,14.0,32.0,3.0,0.0,0.0,0
Profit before tax,2173.0,2594.0,2563.0,2346.0,-959.0,1791.0,1082.0,-970.0,-936.0,-311.0,125.0,4635.0,4531
Tax %,29.0,29.0,29.0,25.0,38.0,27.0,18.0,15.0,-6.0,-8.0,48.0,8.0,
Net Profit,1553.0,1844.0,1826.0,1728.0,-657.0,1240.0,885.0,-822.0,-996.0,-337.0,64.0,4244.0,4147
EPS in Rs,10.28,12.12,11.89,10.72,-5.86,4.38,5.44,-5.26,-6.23,-2.1,0.4,26.52,25.92
