,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0,0.0,7.0,123.0,187.0,245.0,178.0,128.0,133.0,139.0,326.0,378.0,176
Expenses,0,0.0,6.0,117.0,182.0,237.0,174.0,127.0,134.0,137.0,322.0,373.0,170
Operating Profit,-0,-0.0,0.0,5.0,5.0,8.0,4.0,0.0,-1.0,2.0,4.0,5.0,6
OPM %,,-278.0,5.0,4.0,3.0,3.0,2.0,0.0,-1.0,2.0,1.0,1.0,3
Other Income,0,0.0,0.0,0.0,-0.0,0.0,3.0,5.0,5.0,1.0,1.0,0.0,0
Interest,0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4
Depreciation,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,-0,-0.0,0.0,5.0,4.0,6.0,3.0,2.0,1.0,0.0,1.0,1.0,1
Tax %,0,0.0,0.0,8.0,33.0,35.0,38.0,30.0,40.0,30.0,64.0,23.0,
Net Profit,-0,-0.0,0.0,5.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1
EPS in Rs,-0.81,-0.53,1.19,15.11,7.54,8.27,3.1,2.32,0.56,0.33,0.85,1.63,1.50
