,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3038.0,3990.0,5325.0,6361.0,7301.0,8464.0,9610.0,8672.0,5206.0,2825.0,1605.0,2472.0,1545
Expenses,2707.0,3507.0,4726.0,5631.0,6543.0,7699.0,8620.0,8374.0,4749.0,2410.0,1696.0,2216.0,1637
Operating Profit,332.0,482.0,599.0,730.0,758.0,765.0,990.0,298.0,457.0,415.0,-91.0,256.0,-92
OPM %,11.0,12.0,11.0,11.0,10.0,9.0,10.0,3.0,9.0,15.0,-6.0,10.0,-6
Other Income,17.0,20.0,36.0,59.0,50.0,97.0,92.0,77.0,80.0,24.0,53.0,163.0,88
Interest,77.0,127.0,153.0,227.0,251.0,286.0,324.0,354.0,374.0,396.0,442.0,499.0,497
Depreciation,7.0,10.0,12.0,23.0,23.0,22.0,21.0,19.0,37.0,35.0,28.0,27.0,25
Profit before tax,265.0,365.0,469.0,540.0,534.0,554.0,737.0,2.0,125.0,8.0,-508.0,-108.0,-527
Tax %,13.0,20.0,24.0,30.0,25.0,24.0,27.0,70.0,34.0,-694.0,23.0,-88.0,
Net Profit,231.0,291.0,356.0,378.0,398.0,421.0,536.0,1.0,83.0,62.0,-391.0,-203.0,-673
EPS in Rs,8.62,8.12,9.95,10.56,11.12,11.75,13.58,0.02,2.1,1.33,-8.4,-4.37,-14.47
