,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,214.02,218.06,224.74,198.2,176.53,173.96,180.98,178.68,139.44,111.58,13.96,17.12,15.89
Expenses,200.4,211.14,210.39,190.18,166.0,164.26,176.68,175.92,143.85,115.74,75.9,25.48,25.24
Operating Profit,13.62,6.92,14.35,8.02,10.53,9.7,4.3,2.76,-4.41,-4.16,-61.94,-8.36,-9.35
OPM %,6.36,3.17,6.39,4.05,5.96,5.58,2.38,1.54,-3.16,-3.73,-443.7,-48.83,-58.84
Other Income,3.22,26.84,1.18,2.82,1.01,1.46,1.79,2.17,2.5,3.61,90.78,0.96,5.68
Interest,9.1,8.44,7.79,6.22,5.39,4.5,4.57,4.95,4.18,4.1,0.25,0.07,0.06
Depreciation,8.41,8.84,7.22,6.53,6.54,6.31,5.9,6.29,6.37,5.92,0.73,0.57,0.56
Profit before tax,-0.67,16.48,0.52,-1.91,-0.39,0.35,-4.38,-6.31,-12.46,-10.57,27.86,-8.04,-4.29
Tax %,44.78,13.77,-3.85,-30.89,220.51,280.0,39.73,22.98,10.59,0.0,21.64,-1.74,
Net Profit,-0.37,14.21,0.54,-2.51,0.46,-0.64,-2.63,-4.86,-11.15,-10.58,21.84,-8.17,-4.32
EPS in Rs,-0.22,8.44,0.32,-1.49,0.27,-0.38,-1.56,-2.89,-6.62,-6.28,12.97,-4.85,-2.56
