,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,627.0,877.0,1059.0,911.0,836.0,830.0,1919.0,2584.0,2106.0,2281.0,4250.0,3959.0,3849
Expenses,553.0,765.0,911.0,787.0,669.0,739.0,1755.0,2451.0,1954.0,2104.0,3748.0,3745.0,3707
Operating Profit,74.0,112.0,148.0,124.0,167.0,91.0,164.0,133.0,151.0,177.0,501.0,214.0,141
OPM %,12.0,13.0,14.0,14.0,20.0,11.0,9.0,5.0,7.0,8.0,12.0,5.0,4
Other Income,19.0,21.0,25.0,27.0,18.0,18.0,16.0,29.0,24.0,24.0,39.0,55.0,68
Interest,17.0,25.0,21.0,12.0,6.0,3.0,3.0,7.0,10.0,8.0,8.0,12.0,15
Depreciation,48.0,58.0,61.0,71.0,73.0,66.0,62.0,64.0,61.0,62.0,61.0,64.0,68
Profit before tax,28.0,50.0,91.0,68.0,106.0,41.0,115.0,92.0,104.0,132.0,471.0,193.0,126
Tax %,41.0,43.0,31.0,34.0,36.0,32.0,37.0,37.0,9.0,26.0,25.0,26.0,
Net Profit,17.0,28.0,63.0,45.0,68.0,28.0,73.0,58.0,95.0,98.0,353.0,143.0,93
EPS in Rs,1.58,2.7,6.0,4.26,6.48,2.66,6.99,5.54,9.08,9.38,33.72,13.65,8.91
