,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.56,0.61,0.59,0.83,0.74,0.44,0.92,0.47,0.00,0.05,0.11,0.16,0.19
Expenses,0.40,0.47,0.43,0.59,0.67,0.47,0.77,0.38,0.18,0.12,0.14,0.14,0.32
Operating Profit,0.16,0.14,0.16,0.24,0.07,-0.03,0.15,0.09,-0.18,-0.07,-0.03,0.02,-0.13
OPM %,28.57,22.95,27.12,28.92,9.46,-6.82,16.3,19.15,,-140.0,-27.27,12.50,-68.42
Other Income,0.00,0.00,0.01,0.01,0.02,0.13,0.0,0.00,0.00,0.0,0.0,0.00,0.00
Interest,0.00,0.00,0.02,0.01,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00
Depreciation,0.16,0.13,0.10,0.08,0.05,0.07,0.12,0.09,0.08,0.04,0.03,0.02,0.02
Profit before tax,0.00,0.01,0.05,0.16,0.04,0.03,0.03,0.00,-0.26,-0.11,-0.06,0.00,-0.15
Tax %,,0.00,40.00,-6.25,25.0,33.33,66.67,,-7.69,0.0,0.0,,
Net Profit,0.00,0.00,0.03,0.18,0.03,0.02,0.01,-0.02,-0.29,-0.11,-0.05,0.00,-0.15
EPS in Rs,,,,,0.0,0.0,0.0,-0.00,-0.02,-0.01,-0.0,0.00,0.00
