,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.29,4.48,3.19,2.6,0.81,14.54,0.00,4.4,15.62,0.00,0.00,0.27,0.28
Expenses,1.32,4.13,2.87,2.17,1.03,8.54,0.47,1.53,9.36,1.09,1.00,1.01,0.95
Operating Profit,-0.03,0.35,0.32,0.43,-0.22,6.0,-0.47,2.87,6.26,-1.09,-1.00,-0.74,-0.67
OPM %,-2.33,7.81,10.03,16.54,-27.16,41.27,,65.23,40.08,,,-274.07,-239.29
Other Income,0.7,0.58,0.63,0.64,0.68,1.18,1.24,1.23,2.37,2.01,1.98,1.75,1.86
Interest,0.16,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.12
Depreciation,0.17,0.13,0.13,0.24,0.18,0.14,0.13,0.11,0.08,0.07,0.07,0.07,0.03
Profit before tax,0.34,0.65,0.68,0.69,0.14,6.9,0.50,3.85,8.41,0.71,0.77,0.8,1.04
Tax %,32.35,30.77,32.35,31.88,28.57,33.19,24.00,28.05,25.45,26.76,28.57,26.25,
Net Profit,0.24,0.45,0.46,0.47,0.1,4.61,0.38,2.77,6.28,0.52,0.55,0.58,0.78
EPS in Rs,8.57,16.07,16.42,16.78,3.57,164.58,13.57,98.89,224.21,18.56,19.64,20.71,27.85
