,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,50.24,58.35,56.88,43.27,24.45,27.18,43.6,37.38,32.13,16.97,58.67,83.28,91.30
Expenses,47.61,55.61,53.38,40.11,27.86,30.87,46.67,38.35,34.27,17.82,58.23,80.23,87.60
Operating Profit,2.63,2.74,3.5,3.16,-3.41,-3.69,-3.07,-0.97,-2.14,-0.85,0.44,3.05,3.70
OPM %,5.23,4.7,6.15,7.3,-13.95,-13.58,-7.04,-2.59,-6.66,-5.01,0.75,3.66,4.05
Other Income,0.02,0.24,0.17,0.99,0.72,0.05,0.36,0.47,0.74,0.59,7.96,0.8,0.68
Interest,1.61,2.02,2.42,2.82,0.26,0.01,0.01,0.15,0.39,0.0,0.01,0.2,0.18
Depreciation,0.25,0.28,0.44,0.78,0.75,0.76,0.76,0.75,0.75,0.69,0.67,0.63,0.66
Profit before tax,0.79,0.68,0.81,0.55,-3.7,-4.41,-3.48,-1.4,-2.54,-0.95,7.72,3.02,3.54
Tax %,31.65,23.53,25.93,16.36,28.92,29.48,-8.62,26.43,25.98,12.63,27.33,25.17,
Net Profit,0.54,0.52,0.59,0.46,-2.63,-3.11,-3.78,-1.02,-1.88,-0.82,5.61,2.27,2.94
EPS in Rs,0.89,0.86,0.97,0.76,-4.34,-5.13,-6.24,-1.68,-3.1,-1.35,9.26,3.75,4.84
