,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10.0,12.0,4.0,4.0,32.0,46.0,91.0,79.0,92.0,32.0,9.0,27.0,112
Expenses,10.0,10.0,6.0,6.0,30.0,35.0,58.0,35.0,67.0,27.0,12.0,23.0,85
Operating Profit,-0.0,1.0,-2.0,-2.0,2.0,11.0,33.0,43.0,25.0,4.0,-3.0,4.0,27
OPM %,-3.0,11.0,-45.0,-49.0,7.0,24.0,36.0,55.0,27.0,14.0,-32.0,14.0,24
Other Income,2.0,-23.0,2.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,22.0,22
Interest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,1.0,-22.0,-0.0,-2.0,2.0,16.0,34.0,43.0,25.0,5.0,-3.0,24.0,48
Tax %,0.0,2.0,-2.0,-1.0,7.0,-1.0,27.0,20.0,21.0,-46.0,6.0,3.0,
Net Profit,1.0,-22.0,-0.0,-2.0,2.0,16.0,25.0,34.0,20.0,7.0,-3.0,24.0,47
EPS in Rs,3.25,-67.66,-1.47,-5.09,5.37,48.68,80.84,109.31,73.79,24.66,-10.26,87.49,174.83
