,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,56,56,56,56,56,56,56,56,56,56,56,59,59.0
Reserves,1458,1582,1446,1418,1677,1454,993,432,-21,-51,-161,-47,31.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,1349,1222,1402,2096,2010,2264,2422,2240,1761,1081,783,426,289.0
Other Liabilities,396,493,438,647,582,741,1498,1957,2260,1179,1266,769,641.0
Total Liabilities,3258,3353,3342,4217,4325,4514,4969,4685,4056,2265,1943,1206,1020.0
Fixed Assets,250,260,187,192,507,500,483,472,46,23,22,19,310.0
CWIP,0,0,7,2,1,1,0,0,0,0,0,0,0.0
Investments,501,523,520,535,486,350,192,161,152,161,148,141,118.0
Other Assets,2507,2569,2628,3488,3331,3663,4294,4053,3858,2082,1773,1046,592.0
Total Assets,3258,3353,3342,4217,4325,4514,4969,4685,4056,2265,1943,1206,1020.0
