,Mar 2011,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.5,10.17,11.42,8.24,9.59,7.61,1.81,-0.04,0.0,0.00,0.00,0.0,0.0
Expenses,4.94,9.61,10.84,7.77,9.14,7.17,2.84,0.09,0.05,0.15,0.18,0.35,0.45
Operating Profit,0.56,0.56,0.58,0.47,0.45,0.44,-1.03,-0.13,-0.05,-0.15,-0.18,-0.35,-0.45
OPM %,10.18,5.51,5.08,5.7,4.69,5.78,-56.91,,-150.0,,,-3400.0,
Other Income,0.0,-0.02,-0.03,0.01,0.02,0.11,-0.94,0.01,0.02,0.00,0.00,0.01,0.0
Interest,0.02,0.06,0.07,0.14,0.18,0.17,0.25,0.01,0.0,0.00,0.00,0.0,0.0
Depreciation,0.35,0.26,0.26,0.23,0.24,0.24,0.14,0.03,0.03,0.03,0.01,0.0,0.0
Profit before tax,0.19,0.22,0.22,0.11,0.05,0.14,-2.36,-0.16,-0.06,-0.18,-0.19,-0.34,-0.45
Tax %,26.32,31.82,59.09,36.36,40.0,7.14,0.0,0.00,0.0,0.00,0.00,0.0,
Net Profit,0.14,0.15,0.09,0.07,0.03,0.13,-2.36,-0.16,-0.06,-0.18,-0.19,-0.34,-0.45
EPS in Rs,0.32,0.34,0.21,0.16,0.07,0.3,-5.38,-0.36,-0.14,-0.41,-0.43,-0.77,-1.03
