,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,1697.0,2189.0,2546.0,2699.0,2944.0,3174.0,3402.0,3767.0,4169.0,4135.0,4105.0,4714.0,5004
Interest,1197.0,1565.0,1787.0,1891.0,1963.0,1975.0,1972.0,2156.0,2493.0,2305.0,2188.0,2552.0,2873
Expenses,359.0,470.0,588.0,655.0,736.0,937.0,1120.0,1140.0,1690.0,1738.0,1605.0,1723.0,1800
Financing Profit,141.0,154.0,171.0,153.0,245.0,262.0,310.0,472.0,-15.0,92.0,311.0,440.0,331
Financing Margin %,8.0,7.0,7.0,6.0,8.0,8.0,9.0,13.0,-0.0,2.0,8.0,9.0,7
Other Income,207.0,274.0,280.0,415.0,410.0,484.0,532.0,514.0,680.0,689.0,759.0,810.0,793
Depreciation,14.0,25.0,38.0,47.0,52.0,53.0,52.0,62.0,79.0,87.0,85.0,73.0,0
Profit before tax,334.0,403.0,414.0,521.0,603.0,693.0,790.0,925.0,586.0,693.0,985.0,1177.0,1124
Tax %,16.0,20.0,16.0,24.0,26.0,27.0,25.0,26.0,19.0,14.0,23.0,20.0,
Net Profit,280.0,322.0,347.0,395.0,445.0,503.0,592.0,683.0,476.0,593.0,760.0,937.0,944
EPS in Rs,4.54,4.94,5.29,5.47,6.14,6.91,8.1,9.3,6.46,8.02,10.28,12.66,12.74
