,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6087.0,5490.0,5081.0,5304.0,5145.0,4483.0,4465.0,5973.0,5731.0,4791.0,6128.0,8090.0,8595
Expenses,5492.0,4989.0,4631.0,4842.0,4712.0,4049.0,4088.0,5516.0,5331.0,4435.0,5715.0,7489.0,7899
Operating Profit,595.0,501.0,450.0,462.0,433.0,434.0,377.0,457.0,401.0,356.0,414.0,601.0,697
OPM %,10.0,9.0,9.0,9.0,8.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,8
Other Income,90.0,84.0,70.0,73.0,118.0,95.0,115.0,60.0,105.0,54.0,135.0,156.0,168
Interest,22.0,26.0,39.0,82.0,12.0,10.0,13.0,14.0,15.0,21.0,25.0,38.0,56
Depreciation,66.0,77.0,92.0,134.0,72.0,82.0,82.0,92.0,117.0,115.0,113.0,117.0,121
Profit before tax,596.0,481.0,389.0,319.0,467.0,438.0,397.0,410.0,375.0,275.0,410.0,603.0,688
Tax %,34.0,37.0,44.0,54.0,31.0,36.0,42.0,21.0,43.0,25.0,24.0,25.0,
Net Profit,392.0,304.0,220.0,148.0,282.0,216.0,231.0,325.0,212.0,207.0,312.0,451.0,501
EPS in Rs,33.86,26.87,20.64,17.6,23.69,18.72,19.48,27.31,17.83,17.34,26.21,37.79,41.86
