,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1141.0,1411.0,1575.0,1052.0,1469.0,1615.0,1992.0,1654.0,2075.0,2049.0,2311.0,1933.0,2302.0
Expenses,1062.0,1263.0,1435.0,989.0,1359.0,1502.0,1857.0,1559.0,1935.0,1888.0,2111.0,1801.0,2098.0
Operating Profit,79.0,148.0,140.0,63.0,110.0,113.0,135.0,96.0,140.0,161.0,200.0,132.0,204.0
OPM %,7.0,10.0,9.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,9.0,7.0,9.0
Other Income,-2.0,0.0,36.0,25.0,37.0,29.0,36.0,21.0,40.0,42.0,58.0,2.0,66.0
Interest,5.0,6.0,6.0,5.0,5.0,5.0,10.0,7.0,8.0,9.0,14.0,13.0,20.0
Depreciation,29.0,29.0,29.0,27.0,27.0,29.0,29.0,29.0,30.0,29.0,29.0,29.0,33.0
Profit before tax,44.0,113.0,140.0,56.0,114.0,108.0,132.0,81.0,142.0,165.0,214.0,91.0,217.0
Tax %,29.0,26.0,24.0,25.0,23.0,26.0,22.0,28.0,23.0,23.0,27.0,34.0,27.0
Net Profit,31.0,83.0,107.0,42.0,88.0,79.0,103.0,59.0,109.0,126.0,156.0,60.0,159.0
EPS in Rs,2.62,6.99,9.01,3.56,7.38,6.67,8.61,4.95,9.16,10.59,13.09,4.94,13.24
