,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,38,38,38,38,38,37,37,36,34,34,34,34,34.0
Reserves,575,654,762,893,1063,1249,1533,1754,1831,2316,3152,3673,4009.0
Preference Capital,15,15,15,15,0,0,0,0,0,0,0,0,
Borrowings,799,1008,962,824,883,779,648,856,788,657,1185,1348,843.0
Other Liabilities,307,391,403,477,398,326,334,327,229,244,486,543,351.0
Total Liabilities,1719,2090,2164,2232,2382,2391,2552,2974,2882,3251,4858,5598,5237.0
Fixed Assets,1091,1339,1256,1206,1154,1307,1224,1137,1321,1256,1940,2306,2325.0
CWIP,75,0,6,2,35,2,0,12,6,29,115,87,142.0
Investments,0,66,63,61,2,12,14,2,9,235,311,129,686.0
Other Assets,553,684,840,962,1192,1070,1314,1822,1546,1732,2492,3076,2083.0
Total Assets,1719,2090,2164,2232,2382,2391,2552,2974,2882,3251,4858,5598,5237.0
