,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,15.46,15.46,15.46,15.46
Reserves,2.7,-2.88,-19.51,-32.93,-43.57,-41.82,-6.29,-5.8100000000000005,-5.75,-5.53,-0.98,-3.88,-3.63
Borrowings,67.65,62.22,53.36,60.9,36.97,35.11,0.32,0.55,1.17,1.7000000000000002,4.9,6.37,7.34
Other Liabilities,43.15,76.53,9.31,9.06,0.42,0.36,0.28,0.31,0.45,6.46,6.82,7.12,7.26
Total Liabilities,125.87,148.24,55.53,49.4,6.19,6.02,6.68,7.42,8.24,18.09,26.2,25.07,26.43
Fixed Assets,59.3,53.56,45.03,41.97,0.0,0.0,0.0,0.01,0.01,5.5,4.42,3.53,3.17
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,6.74,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.11,0.0,0.0
Other Assets,59.83,91.94,10.5,7.43,6.19,6.02,6.68,7.41,8.23,9.48,18.67,21.54,23.26
Total Assets,125.87,148.24,55.53,49.4,6.19,6.02,6.68,7.42,8.24,18.09,26.2,25.07,26.43
