,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,107.0,96.0,84.0,92.0,91.0,98.0,114.0,123.0,81.0,114.0,137.0,167.0,162
Expenses,67.0,63.0,57.0,69.0,64.0,65.0,73.0,77.0,57.0,69.0,88.0,107.0,104
Operating Profit,40.0,32.0,26.0,23.0,27.0,33.0,41.0,46.0,24.0,45.0,49.0,61.0,57
OPM %,38.0,34.0,31.0,25.0,30.0,34.0,36.0,37.0,30.0,39.0,36.0,36.0,36
Other Income,6.0,3.0,8.0,4.0,3.0,10.0,8.0,8.0,6.0,6.0,5.0,5.0,10
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3
Profit before tax,42.0,31.0,29.0,23.0,25.0,38.0,45.0,50.0,26.0,48.0,50.0,63.0,64
Tax %,28.0,28.0,41.0,31.0,26.0,19.0,26.0,22.0,18.0,24.0,24.0,25.0,
Net Profit,30.0,22.0,17.0,16.0,19.0,31.0,34.0,39.0,21.0,36.0,39.0,47.0,49
EPS in Rs,20.29,15.01,11.78,10.75,12.62,20.96,24.29,27.96,16.54,27.98,31.74,38.96,40.36
