,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,48.0,63.0,71.0,84.0,93.0,73.0,75.0,94.0,95.0,147.0,137.0,202.0,206
Expenses,45.0,58.0,65.0,77.0,83.0,66.0,65.0,83.0,87.0,139.0,128.0,188.0,189
Operating Profit,4.0,5.0,6.0,7.0,10.0,8.0,9.0,11.0,8.0,8.0,10.0,14.0,18
OPM %,8.0,7.0,8.0,8.0,11.0,10.0,12.0,11.0,8.0,6.0,7.0,7.0,9
Other Income,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
Interest,1.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,6
Depreciation,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4
Profit before tax,2.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,0.0,1.0,4.0,7.0,9
Tax %,35.0,36.0,35.0,33.0,35.0,38.0,17.0,28.0,36.0,29.0,32.0,21.0,
Net Profit,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,7
EPS in Rs,0.89,1.0,1.24,1.56,2.23,0.96,1.43,1.61,0.05,0.72,1.83,3.27,4.53
