,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,240.0,208.0,200.0,226.0,239.0,245.0,283.0,276.0,256.0,253.0,260.0,295.0,262
Expenses,218.0,194.0,184.0,215.0,223.0,224.0,255.0,265.0,255.0,241.0,241.0,273.0,252
Operating Profit,23.0,14.0,16.0,11.0,16.0,21.0,27.0,11.0,1.0,12.0,19.0,21.0,10
OPM %,9.0,7.0,8.0,5.0,7.0,9.0,10.0,4.0,0.0,5.0,7.0,7.0,4
Other Income,6.0,6.0,4.0,5.0,4.0,4.0,1.0,8.0,7.0,5.0,7.0,21.0,7
Interest,5.0,6.0,6.0,8.0,5.0,6.0,5.0,7.0,5.0,4.0,3.0,2.0,3
Depreciation,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5
Profit before tax,18.0,10.0,9.0,6.0,13.0,16.0,21.0,9.0,-1.0,9.0,19.0,36.0,9
Tax %,55.0,45.0,48.0,12.0,36.0,40.0,37.0,16.0,30.0,31.0,18.0,20.0,
Net Profit,8.0,5.0,5.0,5.0,8.0,10.0,13.0,7.0,-0.0,6.0,15.0,29.0,6
EPS in Rs,10.4,6.68,6.1,6.38,10.53,12.68,16.51,9.29,-0.54,8.22,19.53,36.52,7.38
