,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,531.0,390.0,474,517.0,564.0,544.0,571.0,728.0,832.0,814.0,806.0,1003.0,1141
Expenses,501.0,459.0,487,528.0,547.0,506.0,525.0,657.0,711.0,678.0,719.0,838.0,925
Operating Profit,30.0,-68.0,-13,-11.0,16.0,37.0,46.0,71.0,121.0,135.0,86.0,165.0,216
OPM %,6.0,-18.0,-3,-2.0,3.0,7.0,8.0,10.0,15.0,17.0,11.0,16.0,19
Other Income,6.0,10.0,23,6.0,7.0,14.0,12.0,16.0,13.0,13.0,15.0,-14.0,8
Interest,-0.0,-0.0,-0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1
Depreciation,7.0,12.0,10,15.0,17.0,16.0,15.0,15.0,19.0,20.0,17.0,16.0,16
Profit before tax,29.0,-70.0,-0,-21.0,6.0,36.0,44.0,73.0,114.0,127.0,83.0,134.0,208
Tax %,32.0,-27.0,,-0.0,9.0,44.0,41.0,25.0,37.0,27.0,26.0,26.0,
Net Profit,20.0,-90.0,-1,-21.0,5.0,20.0,26.0,54.0,72.0,93.0,62.0,99.0,153
EPS in Rs,7.9,-35.81,-0.20,-8.34,2.1,8.02,10.36,21.78,28.88,37.32,24.64,39.72,61.12
