,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,44.0,317.0,332.0,280.0,262.0,386.0,557.0,361.0,238.0,351.0,452.0,525
Expenses,0.0,42.0,306.0,314.0,261.0,245.0,358.0,525.0,340.0,245.0,321.0,420.0,486
Operating Profit,0.0,2.0,11.0,18.0,19.0,17.0,28.0,32.0,21.0,-7.0,30.0,31.0,39
OPM %,,4.0,4.0,6.0,7.0,7.0,7.0,6.0,6.0,-3.0,9.0,7.0,7
Other Income,0.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,2.0,-1
Interest,0.0,1.0,4.0,7.0,6.0,6.0,7.0,7.0,16.0,18.0,16.0,15.0,14
Depreciation,0.0,0.0,1.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,5
Profit before tax,0.0,1.0,7.0,8.0,9.0,9.0,18.0,26.0,1.0,-30.0,8.0,14.0,18
Tax %,,28.0,34.0,29.0,33.0,36.0,36.0,38.0,70.0,-0.0,-2.0,-1.0,
Net Profit,0.0,1.0,4.0,6.0,6.0,6.0,11.0,16.0,0.0,-30.0,8.0,14.0,18
EPS in Rs,0.0,0.69,2.7,3.63,0.61,0.6,1.17,1.63,0.02,-3.03,0.84,1.38,1.77
