,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2059.0,2355.0,2113.0,2384.0,1976.0,1799.0,2506.0,3294.0,3270.0,3949.0,5397.0,5745.0,5396
Expenses,1763.0,2024.0,1766.0,2026.0,1759.0,1508.0,1909.0,2505.0,2646.0,2812.0,3529.0,4612.0,4287
Operating Profit,296.0,331.0,348.0,358.0,218.0,291.0,597.0,790.0,624.0,1137.0,1868.0,1134.0,1109
OPM %,14.0,14.0,16.0,15.0,11.0,16.0,24.0,24.0,19.0,29.0,35.0,20.0,21
Other Income,11.0,15.0,15.0,60.0,14.0,16.0,6.0,9.0,-3.0,48.0,175.0,93.0,125
Interest,130.0,121.0,165.0,224.0,252.0,259.0,263.0,253.0,212.0,115.0,20.0,20.0,34
Depreciation,68.0,71.0,105.0,118.0,126.0,120.0,132.0,133.0,137.0,109.0,105.0,124.0,134
Profit before tax,110.0,154.0,92.0,77.0,-147.0,-73.0,208.0,414.0,273.0,962.0,1918.0,1083.0,1067
Tax %,20.0,-3.0,24.0,8.0,32.0,-1.0,-3.0,37.0,35.0,32.0,24.0,27.0,
Net Profit,88.0,158.0,69.0,71.0,-100.0,-74.0,215.0,261.0,177.0,655.0,1467.0,793.0,785
EPS in Rs,6.64,11.36,4.42,5.05,-6.77,-5.28,14.73,17.88,11.83,45.28,104.06,56.29,57.01
