,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4.72,4.3,3.44,6.52,5.51,5.85,7.45,5.88,7.11,4.95,2.54,2.0,2.73
Expenses,3.89,3.54,2.97,4.3,3.35,3.27,4.12,2.97,3.87,4.92,0.86,1.05,1.23
Operating Profit,0.83,0.76,0.47,2.22,2.16,2.58,3.33,2.91,3.24,0.03,1.68,0.95,1.50
OPM %,17.58,17.67,13.66,34.05,39.2,44.1,44.7,49.49,45.57,0.61,66.14,47.5,54.95
Other Income,-0.03,0.01,-0.02,0.02,0.0,0.0,0.06,0.06,0.05,0.09,0.15,0.59,1.92
Interest,0.44,0.32,0.25,0.61,0.52,0.55,0.49,0.54,0.67,0.33,0.0,0.01,0.33
Depreciation,0.25,0.25,0.08,0.09,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.04
Profit before tax,0.11,0.2,0.12,1.54,1.55,1.97,2.86,2.4,2.6,-0.23,1.81,1.51,3.05
Tax %,-54.55,10.0,25.0,30.52,28.39,29.44,18.18,22.92,25.77,-56.52,24.86,35.1,
Net Profit,0.17,0.18,0.1,1.08,1.1,1.4,2.33,1.85,1.92,-0.36,1.37,0.98,2.14
EPS in Rs,0.27,0.29,0.16,1.73,1.76,2.24,3.73,2.96,3.07,-0.58,2.19,1.57,3.43
