,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,262,363,461.0,590.0,668.0,719.0,782.0,892.0,953.0,675.0,647.0,845.0,961
Expenses,194,262,319.0,424.0,523.0,609.0,617.0,663.0,680.0,520.0,649.0,759.0,816
Operating Profit,68,101,142.0,166.0,144.0,110.0,164.0,229.0,273.0,155.0,-2.0,86.0,146
OPM %,26,28,31.0,28.0,22.0,15.0,21.0,26.0,29.0,23.0,-0.0,10.0,15
Other Income,13,12,40.0,49.0,80.0,87.0,66.0,93.0,140.0,150.0,122.0,142.0,285
Interest,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,8.0,9
Depreciation,9,14,17.0,24.0,31.0,40.0,36.0,34.0,52.0,42.0,30.0,32.0,40
Profit before tax,72,98,165.0,191.0,193.0,156.0,194.0,288.0,352.0,255.0,83.0,188.0,382
Tax %,29,30,27.0,27.0,26.0,22.0,26.0,28.0,23.0,16.0,15.0,13.0,
Net Profit,51,68,121.0,139.0,143.0,121.0,143.0,207.0,272.0,214.0,71.0,163.0,314
EPS in Rs,,,17.19,19.7,20.55,17.45,21.25,31.93,41.96,34.62,8.49,19.32,37.12
