,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,177.0,166.0,144.0,138.0,143.0,144.0,127.0,167.0,159.0,188.0,218.0,237.0,234
Expenses,160.0,156.0,133.0,129.0,132.0,138.0,138.0,157.0,150.0,169.0,192.0,202.0,202
Operating Profit,17.0,10.0,11.0,9.0,12.0,6.0,-11.0,9.0,9.0,19.0,26.0,35.0,31
OPM %,9.0,6.0,7.0,6.0,8.0,4.0,-9.0,6.0,5.0,10.0,12.0,15.0,13
Other Income,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,3.0,4.0,3.0,2.0,9
Interest,4.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1
Depreciation,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2
Profit before tax,10.0,3.0,3.0,2.0,4.0,14.0,-12.0,9.0,9.0,22.0,27.0,35.0,37
Tax %,26.0,28.0,16.0,30.0,20.0,18.0,1.0,20.0,16.0,22.0,29.0,23.0,
Net Profit,7.0,2.0,2.0,1.0,3.0,12.0,-12.0,7.0,8.0,17.0,19.0,27.0,28
EPS in Rs,2.85,0.7,0.81,0.45,1.24,4.53,-4.41,2.76,3.0,6.51,7.2,10.2,10.82
