,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,992.0,1125.0,1350.0,1294.0,1401.0,1370.0,1604.0,1863.0,1829.0,1924.0,2525.0,3041.0,3138
Expenses,880.0,1024.0,1249.0,1204.0,1274.0,1229.0,1426.0,1669.0,1692.0,1707.0,2227.0,2604.0,2666
Operating Profit,112.0,102.0,101.0,90.0,127.0,141.0,178.0,194.0,138.0,217.0,298.0,437.0,472
OPM %,11.0,9.0,8.0,7.0,9.0,10.0,11.0,10.0,8.0,11.0,12.0,14.0,15
Other Income,15.0,16.0,9.0,32.0,6.0,14.0,10.0,11.0,14.0,25.0,54.0,175.0,179
Interest,3.0,7.0,12.0,17.0,14.0,9.0,7.0,11.0,17.0,15.0,15.0,24.0,23
Depreciation,14.0,18.0,26.0,37.0,44.0,45.0,44.0,51.0,65.0,74.0,74.0,78.0,76
Profit before tax,111.0,93.0,72.0,68.0,75.0,100.0,137.0,144.0,70.0,153.0,263.0,510.0,552
Tax %,32.0,35.0,37.0,30.0,32.0,26.0,30.0,28.0,39.0,33.0,32.0,27.0,
Net Profit,76.0,60.0,46.0,48.0,51.0,74.0,95.0,103.0,43.0,102.0,178.0,371.0,402
EPS in Rs,2.38,1.9,1.44,1.52,1.61,2.34,3.01,3.25,1.34,3.23,5.63,11.7,12.69
