,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,1.0,2.0,5.0,11.0,26.0,32.0,30.0,27.0,26.0,39.0,62.0,70
Expenses,0.0,1.0,1.0,3.0,6.0,19.0,21.0,20.0,16.0,22.0,23.0,28.0,25
Operating Profit,0.0,1.0,1.0,2.0,6.0,7.0,10.0,10.0,11.0,4.0,17.0,34.0,45
OPM %,,51.0,60.0,46.0,50.0,28.0,33.0,34.0,41.0,15.0,42.0,56.0,64
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,6.0,6
Profit before tax,0.0,1.0,1.0,2.0,5.0,7.0,10.0,9.0,11.0,4.0,15.0,30.0,42
Tax %,,31.0,32.0,33.0,34.0,32.0,30.0,28.0,26.0,28.0,26.0,25.0,
Net Profit,-0.0,0.0,1.0,1.0,3.0,5.0,7.0,7.0,8.0,3.0,11.0,23.0,31
EPS in Rs,,9.5,24.0,3.3,0.41,2.44,3.4,3.25,3.85,1.54,5.32,11.14,15.44
