,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,77,124.0,215.0,339.0,327.0,325.0,18.0,23.0,24.0,11.0,12.0,17.0,18
Expenses,82,102.0,206.0,331.0,330.0,346.0,97.0,69.0,59.0,57.0,47.0,-30.0,-11
Operating Profit,-5,21.0,9.0,8.0,-3.0,-21.0,-79.0,-46.0,-36.0,-46.0,-35.0,47.0,28
OPM %,-7,17.0,4.0,2.0,-1.0,-7.0,-437.0,-202.0,-151.0,-411.0,-296.0,273.0,159
Other Income,8,0.0,0.0,1.0,1.0,0.0,-9.0,0.0,0.0,0.0,72.0,6.0,5
Interest,0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,1.0,1
Profit before tax,1,21.0,8.0,7.0,-9.0,-28.0,-88.0,-46.0,-45.0,-47.0,36.0,52.0,32
Tax %,143,29.0,71.0,35.0,-5.0,2.0,3.0,-1.0,1.0,-0.0,0.0,16.0,
Net Profit,-1,13.0,2.0,3.0,-10.0,-27.0,-84.0,-46.0,-45.0,-47.0,35.0,44.0,23
EPS in Rs,,7.57,0.77,0.68,-3.36,-11.46,-37.68,-20.51,-17.55,-18.65,14.39,19.93,10.98
