,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3537.0,4145.0,4292.0,3885.0,3749.0,4226.0,4427.0,4468.0,3987.0,4537.0,4791.0,5201.0,4435.0
Expenses,2866.0,3573.0,3432.0,3016.0,3037.0,3670.0,3792.0,4042.0,3971.0,4158.0,4322.0,4430.0,3885.0
Operating Profit,671.0,572.0,860.0,869.0,712.0,556.0,635.0,426.0,16.0,379.0,469.0,771.0,549.0
OPM %,19.0,14.0,20.0,22.0,19.0,13.0,14.0,10.0,0.0,8.0,10.0,15.0,12.0
Other Income,46.0,-108.0,48.0,49.0,65.0,1.0,62.0,58.0,56.0,-35.0,55.0,80.0,212.0
Interest,16.0,17.0,11.0,13.0,17.0,13.0,11.0,15.0,18.0,19.0,15.0,25.0,29.0
Depreciation,161.0,157.0,143.0,146.0,151.0,160.0,154.0,165.0,173.0,173.0,177.0,200.0,213.0
Profit before tax,541.0,289.0,754.0,758.0,610.0,384.0,532.0,305.0,-118.0,152.0,331.0,626.0,519.0
Tax %,33.0,-63.0,25.0,25.0,26.0,27.0,26.0,25.0,26.0,26.0,29.0,25.0,25.0
Net Profit,364.0,472.0,563.0,569.0,450.0,281.0,396.0,227.0,-87.0,113.0,236.0,466.0,388.0
EPS in Rs,19.38,25.16,29.96,30.32,23.97,14.95,21.1,12.11,-4.65,6.03,12.55,24.82,20.65
