,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,588.86,632.84,708.33,517.38,308.91,234.6,186.79,217.96,135.94,101.96,100.37,93.86,81.09
Expenses,496.7,537.89,610.05,464.37,307.89,231.27,189.01,363.41,192.31,95.05,102.42,105.14,84.49
Operating Profit,92.16,94.95,98.28,53.01,1.02,3.33,-2.22,-145.45,-56.37,6.91,-2.05,-11.28,-3.40
OPM %,15.65,15.0,13.87,10.25,0.33,1.42,-1.19,-66.73,-41.47,6.78,-2.04,-12.02,-4.19
Other Income,2.39,6.21,7.27,11.12,5.03,9.85,8.03,35.78,375.51,15.59,6.25,14.92,13.26
Interest,72.72,76.25,89.07,96.41,74.35,90.14,62.46,71.66,4.74,1.55,1.96,2.11,1.69
Depreciation,11.34,12.63,11.56,21.47,13.75,11.74,8.43,8.17,6.08,5.2,4.49,3.94,3.06
Profit before tax,10.49,12.28,4.92,-53.75,-82.05,-88.7,-65.08,-189.5,308.32,15.75,-2.25,-2.41,5.11
Tax %,56.82,24.92,-91.87,-1.95,2.73,1.71,70.13,0.0,-0.0,0.06,-0.44,0.0,
Net Profit,4.53,9.22,9.44,-54.47,-79.81,-87.18,-19.44,-189.5,308.33,15.74,-2.26,-2.41,5.08
EPS in Rs,2.63,4.9,5.02,-28.94,-42.4,-30.33,-6.76,-65.93,107.27,5.48,-0.79,-0.84,1.74
