,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1166.0,761.0,883.0,639.0,613.0,837.0,584.0,459.0,289.0,248.0,289.0,403.0,405
Expenses,1004.0,660.0,682.0,438.0,427.0,1071.0,522.0,449.0,318.0,318.0,411.0,411.0,425
Operating Profit,162.0,100.0,200.0,201.0,186.0,-234.0,62.0,10.0,-29.0,-69.0,-122.0,-8.0,-20
OPM %,14.0,13.0,23.0,31.0,30.0,-28.0,11.0,2.0,-10.0,-28.0,-42.0,-2.0,-5
Other Income,14.0,9.0,-1.0,8.0,21.0,12.0,-76.0,25.0,65.0,32.0,16.0,18.0,11
Interest,162.0,134.0,163.0,167.0,165.0,81.0,41.0,29.0,5.0,2.0,2.0,1.0,0
Depreciation,38.0,36.0,35.0,37.0,36.0,33.0,24.0,22.0,21.0,11.0,1.0,1.0,1
Profit before tax,-24.0,-60.0,1.0,5.0,6.0,-336.0,-79.0,-17.0,10.0,-51.0,-108.0,8.0,-10
Tax %,-24.0,-8.0,-16.0,-13.0,19.0,1.0,30.0,33.0,19.0,-4.0,-2.0,29.0,
Net Profit,-30.0,-65.0,2.0,6.0,5.0,-332.0,-55.0,-11.0,8.0,-53.0,-111.0,5.0,-12
EPS in Rs,-19.95,-43.51,1.13,4.19,3.38,-223.41,-24.09,-4.93,3.51,-23.16,-48.72,2.38,-5.14
