,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.2,0.00,0.00,0.00
Expenses,0.11,0.05,0.06,0.05,0.11,0.06,0.07,0.07,0.08,7.76,0.10,0.10,0.10
Operating Profit,-0.11,-0.05,-0.06,-0.05,-0.11,-0.06,-0.07,-0.07,-0.08,3.44,-0.10,-0.10,-0.10
OPM %,,,,,,,,,,30.71,,,
Other Income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00
Profit before tax,-0.11,-0.05,-0.06,-0.05,-0.11,-0.06,-0.07,-0.07,-0.08,3.44,-0.10,-0.10,-0.10
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2,-90.00,0.00,0.00
Net Profit,-0.11,-0.05,-0.06,-0.05,-0.11,-0.06,-0.07,-0.07,-0.08,3.33,-0.19,-0.10,-0.10
EPS in Rs,-0.09,-0.04,-0.05,-0.04,-0.09,-0.05,-0.06,-0.06,-0.07,2.85,-0.16,-0.09,-0.09
