,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.62,4.39,0.97,1.49,1.53,2.25,2.58,3.38,3.81,3.58,3.94,4.25,4.27
Expenses,3.53,4.45,0.2,0.21,0.36,0.35,0.32,0.36,1.02,1.09,1.18,1.63,1.54
Operating Profit,0.09,-0.06,0.77,1.28,1.17,1.9,2.26,3.02,2.79,2.49,2.76,2.62,2.73
OPM %,2.49,-1.37,79.38,85.91,76.47,84.44,87.6,89.35,73.23,69.55,70.05,61.65,63.93
Other Income,0.98,0.16,0.0,0.02,0.05,0.01,0.23,0.0,0.01,0.0,0.01,0.0,0.00
Interest,0.0,0.37,0.48,0.45,0.32,0.1,0.0,0.0,0.0,0.01,0.0,0.04,0.03
Depreciation,0.2,0.12,0.13,0.27,0.27,0.28,0.27,0.3,0.32,0.32,0.33,0.36,0.36
Profit before tax,0.87,-0.39,0.16,0.58,0.63,1.53,2.22,2.72,2.48,2.16,2.44,2.22,2.34
Tax %,0.0,0.0,0.0,0.0,0.0,0.65,0.0,19.85,25.81,25.0,25.0,25.23,
Net Profit,0.87,-0.39,0.16,0.58,0.63,1.53,2.22,2.17,1.84,1.62,1.82,1.65,1.70
EPS in Rs,0.85,-0.38,0.16,0.57,0.62,1.5,2.18,2.13,1.8,1.59,1.78,1.62,1.67
