,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.63,0.00,0.00,0.12,0.11,0.69,0.6,0.00,0.00,0.00,0.00,0.39,5.48
Expenses,0.71,0.05,0.04,0.14,0.16,0.71,0.7,0.25,0.14,0.10,0.09,0.21,5.19
Operating Profit,-0.08,-0.05,-0.04,-0.02,-0.05,-0.02,-0.1,-0.25,-0.14,-0.10,-0.09,0.18,0.29
OPM %,-12.7,,,-16.67,-45.45,-2.90,-16.67,,,,,46.15,5.29
Other Income,0.07,0.03,0.02,0.02,0.01,0.02,0.02,0.07,0.13,0.09,0.05,0.0,0.00
Interest,0.0,0.00,0.00,0.00,0.0,0.00,0.0,0.01,0.01,0.00,0.00,0.0,0.00
Depreciation,0.0,0.00,0.00,0.00,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.0,0.00
Profit before tax,-0.01,-0.02,-0.02,0.00,-0.04,0.00,-0.08,-0.19,-0.02,-0.01,-0.04,0.18,0.29
Tax %,0.0,0.00,0.00,,0.0,,0.0,0.00,0.00,0.00,0.00,0.0,
Net Profit,-0.01,-0.02,-0.02,0.00,-0.04,0.00,-0.08,-0.19,-0.02,-0.01,-0.04,0.18,0.29
EPS in Rs,-0.2,-0.40,-0.40,0.00,-0.8,0.00,-1.6,-3.79,-0.40,-0.20,-0.80,3.59,5.79
