,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.62,0.88,1.69,3.81,6.38,10.09,17.3,20.42,21.18,24.66,47.34,50.55,52.28
Expenses,0.53,1.01,2.31,3.43,5.77,9.24,15.75,18.13,18.29,21.61,40.87,42.21,43.31
Operating Profit,0.09,-0.13,-0.62,0.38,0.61,0.85,1.55,2.29,2.89,3.05,6.47,8.34,8.97
OPM %,14.52,-14.77,-36.69,9.97,9.56,8.42,8.96,11.21,13.64,12.37,13.67,16.5,17.16
Other Income,0.0,0.36,0.89,0.04,-0.14,0.0,0.03,0.21,0.14,0.16,0.15,0.18,0.20
Interest,0.0,0.0,0.03,0.07,0.08,0.15,0.29,0.54,0.69,0.78,1.12,1.32,1.86
Depreciation,0.03,0.03,0.07,0.15,0.13,0.27,0.41,0.6,0.83,0.71,1.29,2.62,4.09
Profit before tax,0.06,0.2,0.17,0.2,0.26,0.43,0.88,1.36,1.51,1.72,4.21,4.58,3.22
Tax %,0.0,35.0,41.18,35.0,42.31,34.88,27.27,25.74,27.15,26.16,28.5,27.51,
Net Profit,0.06,0.13,0.1,0.14,0.15,0.29,0.65,1.01,1.09,1.26,3.01,3.33,2.39
EPS in Rs,2.0,4.33,3.33,4.67,5.0,2.9,6.5,10.1,1.82,1.5,2.78,3.08,2.21
