,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,529.0,582.0,738.0,785.0,829.0,883.0,963.0,1006.0,1120.0,1387.0,1478.0,1700.0,1752
Expenses,450.0,500.0,618.0,653.0,689.0,713.0,796.0,860.0,947.0,1118.0,1214.0,1421.0,1437
Operating Profit,80.0,82.0,121.0,132.0,140.0,170.0,166.0,146.0,174.0,269.0,264.0,279.0,315
OPM %,15.0,14.0,16.0,17.0,17.0,19.0,17.0,15.0,15.0,19.0,18.0,16.0,18
Other Income,1.0,7.0,5.0,6.0,13.0,18.0,16.0,21.0,25.0,34.0,34.0,45.0,35
Interest,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3
Depreciation,5.0,5.0,5.0,6.0,6.0,15.0,14.0,12.0,16.0,15.0,16.0,18.0,24
Profit before tax,70.0,81.0,116.0,129.0,145.0,172.0,167.0,154.0,181.0,285.0,278.0,303.0,322
Tax %,18.0,20.0,20.0,18.0,26.0,29.0,24.0,27.0,22.0,26.0,25.0,23.0,
Net Profit,57.0,64.0,93.0,106.0,107.0,122.0,126.0,113.0,141.0,211.0,209.0,234.0,246
EPS in Rs,11.42,12.88,18.62,21.21,21.45,24.83,25.71,23.66,29.71,45.21,44.85,51.23,53.78
