,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.15,2.02,1.96,2.24,1.52,1.76,1.53,1.14,0.78,0.01,0.00,0.01,0.0
Expenses,0.54,2.84,2.62,2.86,2.02,2.03,1.62,1.26,1.13,0.37,0.26,0.43,0.45
Operating Profit,-0.39,-0.82,-0.66,-0.62,-0.5,-0.27,-0.09,-0.12,-0.35,-0.36,-0.26,-0.42,-0.45
OPM %,-260.00,-40.59,-33.67,-27.68,-32.89,-15.34,-5.88,-10.53,-44.87,-3600.0,,-4200.0,
Other Income,0.00,1.29,1.18,0.86,1.05,0.64,0.61,0.66,0.6,0.5,0.44,0.46,0.45
Interest,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.02,0.00,0.0,0.0
Depreciation,0.06,0.39,0.5,0.38,0.35,0.35,0.21,0.19,0.24,0.22,0.14,0.14,0.15
Profit before tax,-0.45,0.07,0.01,-0.15,0.19,0.01,0.3,0.33,-0.02,-0.1,0.04,-0.1,-0.15
Tax %,2.22,28.57,100.0,-6.67,57.89,0.0,0.0,27.27,0.0,-80.0,0.00,-50.0,
Net Profit,-0.44,0.04,0.0,-0.16,0.09,0.01,0.3,0.24,-0.02,-0.17,0.03,-0.16,-0.17
EPS in Rs,,0.04,0.0,-0.15,0.09,0.01,0.29,0.23,-0.02,-0.16,0.03,-0.15,-0.16
