,Mar 2010,Mar 2011,Mar 2013,Mar 2014,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,24.85,54.3,56.3,52.82,54.05,54.19,41.63,28.14,0.01,-0.03,-0.59,0.00,0.0
Expenses,24.53,53.94,55.09,51.51,52.53,52.62,39.5,26.19,2.75,19.37,15.76,0.19,0.16
Operating Profit,0.32,0.36,1.21,1.31,1.52,1.57,2.13,1.95,-2.74,-19.40,-16.35,-0.19,-0.16
OPM %,1.29,0.66,2.15,2.48,2.81,2.9,5.12,6.93,-27400.0,,,,
Other Income,0.02,0.0,0.17,0.18,0.17,0.28,0.2,0.06,-0.06,-0.37,-0.01,0.07,0.06
Interest,0.15,0.0,0.85,0.87,0.88,0.79,1.31,1.65,2.79,2.79,2.79,2.79,2.8
Depreciation,0.07,0.06,0.05,0.05,0.14,0.18,0.2,0.16,0.12,0.09,0.08,0.06,0.06
Profit before tax,0.12,0.3,0.48,0.57,0.67,0.88,0.82,0.2,-5.71,-22.65,-19.23,-2.97,-2.96
Tax %,33.33,33.33,31.25,29.82,31.34,27.27,31.71,15.0,0.35,-0.13,0.00,0.00,
Net Profit,0.09,0.2,0.33,0.39,0.46,0.64,0.55,0.16,-5.69,-22.69,-19.23,-2.97,-2.95
EPS in Rs,3.07,5.08,6.3,7.45,23.19,12.97,11.15,0.16,-5.77,-23.00,-19.49,-3.01,-2.99
