,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,238.0,278.0,381.0,392.0,433.0,540.0,631.0,738.0,809.0,587.0,891.0,1880.0,1862
Expenses,213.0,237.0,320.0,327.0,380.0,449.0,509.0,574.0,634.0,451.0,706.0,1469.0,1378
Operating Profit,25.0,41.0,61.0,65.0,54.0,91.0,122.0,164.0,175.0,136.0,185.0,412.0,484
OPM %,11.0,15.0,16.0,17.0,12.0,17.0,19.0,22.0,22.0,23.0,21.0,22.0,26
Other Income,3.0,3.0,-9.0,4.0,15.0,21.0,30.0,14.0,15.0,7.0,26.0,14.0,15
Interest,14.0,15.0,16.0,16.0,25.0,24.0,24.0,21.0,20.0,18.0,22.0,35.0,34
Depreciation,9.0,10.0,27.0,53.0,33.0,40.0,45.0,48.0,55.0,58.0,66.0,207.0,211
Profit before tax,5.0,19.0,11.0,-0.0,10.0,48.0,83.0,110.0,115.0,67.0,123.0,184.0,254
Tax %,20.0,27.0,-28.0,39300.0,-30.0,4.0,18.0,20.0,20.0,26.0,18.0,-5.0,
Net Profit,4.0,14.0,14.0,8.0,13.0,46.0,69.0,88.0,92.0,50.0,101.0,192.0,243
EPS in Rs,0.4,1.39,1.35,0.78,1.31,4.56,6.87,8.78,9.18,4.96,10.07,19.22,24.32
