,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,245.0,264.0,311.0,320.0,326.0,308.0,311.0,435.0,365.0,406.0,688.0,533.0,566
Expenses,226.0,242.0,287.0,298.0,295.0,280.0,285.0,379.0,320.0,328.0,558.0,429.0,461
Operating Profit,19.0,23.0,25.0,22.0,32.0,28.0,26.0,56.0,45.0,78.0,130.0,104.0,105
OPM %,8.0,9.0,8.0,7.0,10.0,9.0,8.0,13.0,12.0,19.0,19.0,20.0,19
Other Income,8.0,10.0,6.0,13.0,15.0,8.0,11.0,18.0,22.0,23.0,25.0,21.0,15
Interest,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,-0
Depreciation,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,7.0,7
Profit before tax,20.0,26.0,24.0,28.0,42.0,31.0,33.0,68.0,62.0,97.0,149.0,117.0,114
Tax %,23.0,27.0,27.0,23.0,21.0,34.0,38.0,32.0,27.0,31.0,29.0,27.0,
Net Profit,16.0,19.0,18.0,22.0,33.0,21.0,20.0,46.0,45.0,67.0,106.0,85.0,86
EPS in Rs,1.22,1.5,1.37,1.7,2.61,1.68,1.62,4.32,4.23,5.5,9.65,7.75,7.83
